family_combined,name,cost_unit,qtt,cost,description,creation_date,modification_date,billed_person_id,customer_name
1 - Licenses and options,Hébergement Coeur de Système Contact Expérience,159.0,1.0,159.0,,2023-12-05 10:04:25,2024-01-15 16:14:41,442296,SELARL H2P
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,12.5,2.0,25.0,,2023-12-05 10:04:25,2024-04-16 16:09:25,442296,SELARL H2P
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,69.0,1.0,69.0,,2023-02-13 16:26:50,2024-04-16 16:09:25,442296,SELARL H2P
5 - Service Pack,Maintenance Installation Téléphonique,20.0,1.0,20.0,,2018-09-20 17:00:45,2024-01-15 16:14:41,442296,SELARL H2P
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2023-02-13 16:26:50,2024-04-16 16:09:25,442296,SELARL H2P
1 - Licenses and options,Hébergement Contact Expérience,159.0,1.0,159.0,,2024-03-21 11:50:09,2024-10-17 14:34:02,1482412,SELARL PLOUVIER
1 - Licenses and options,Remplacement et annulation du coeur de système actuel,-30.0,1.0,-30.0,,2024-03-21 11:50:09,2024-10-17 14:34:02,1482412,SELARL PLOUVIER
3 - Access links,Abonnement Fibre FTTH - SAINT DENIS,59.0,1.0,59.0,,2024-04-08 15:54:14,2024-04-08 15:54:14,314739,SILLIKER - MERIEUX NUTRISCIENCES
3 - Access links,Abonnement Fibre FTTH - MASSY,59.0,1.0,59.0,,2023-09-18 11:05:32,2024-03-25 15:02:48,314739,SILLIKER - MERIEUX NUTRISCIENCES
3 - Access links,Abonnement Fibre FTTH - MEYREUIL,59.0,1.0,59.0,,2024-03-25 15:02:48,2024-03-25 15:02:48,314739,SILLIKER - MERIEUX NUTRISCIENCES
3 - Access links,Abonnement Fibre FTTH - RONCHIN,59.0,1.0,59.0,,2024-01-22 10:56:00,2024-03-25 15:02:48,314739,SILLIKER - MERIEUX NUTRISCIENCES
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,0.0,4.0,0.0,,2024-01-22 10:56:00,2024-04-16 16:13:12,314739,SILLIKER - MERIEUX NUTRISCIENCES
1 - Licenses and options,Microsoft 365 Pro Plus,13.0,1.0,13.0,,2020-11-30 15:00:40,2021-09-03 11:46:04,754446,SIMONNEAU Consultant
1 - Licenses and options,Serveur sunbren ,67.15,1.0,67.15,,2021-01-02 10:34:36,2021-09-03 11:46:04,754446,SIMONNEAU Consultant
7 - Mobile,Accès internet mobile 1 Go,9.0,1.0,9.0,Galet 4G,2024-01-09 10:49:47,2024-04-16 16:14:32,998413,SIVU POUR LA QUALITE DE LA VIE DES PERSONNES
7 - Mobile,Business Smartphone 1 Go,12.0,19.0,228.0,,2022-01-24 11:30:53,2024-04-16 16:14:32,998413,SIVU POUR LA QUALITE DE LA VIE DES PERSONNES
1 - Licenses and options,Licence Utilisateur Téléphonie Hébergée et Fibre Optique Mutualisée,172.0,1.0,172.0,,2021-04-27 11:01:47,2022-02-04 11:46:55,828833,SOC EXPLOITATION ALFRED LEMAIRE
1 - Licenses and options,Remise Licence Utilisateur,-15.5,1.0,-15.5,,2021-04-29 09:20:46,2022-02-04 11:46:55,828833,SOC EXPLOITATION ALFRED LEMAIRE
7 - Mobile,Forfait Smartphone Réseau Orange ,22.0,1.0,22.0,,2021-04-27 11:01:47,2022-02-04 11:46:55,828833,SOC EXPLOITATION ALFRED LEMAIRE
1 - Licenses and options,Solution de téléphonie hébergée 8 comptes,104.0,1.0,104.0,,2023-05-15 09:59:33,2023-05-15 09:59:33,333446,SOCIETE D'EXPERTISE COMPTABLE VERLOO ET ASSOCIES (site principal)
3 - Access links,Accès Internet - Fibre Mutualisée FTTH - 1 Gbps Max,55.0,1.0,55.0,Villeneuve d'Ascq Activation le 16.11.2022,2023-05-15 09:59:33,2024-04-16 16:18:50,333446,SOCIETE D'EXPERTISE COMPTABLE VERLOO ET ASSOCIES (site principal)
7 - Mobile,Business Voix et SMS,7.5,1.0,7.5,,2023-05-15 09:59:33,2023-06-12 12:06:47,333446,SOCIETE D'EXPERTISE COMPTABLE VERLOO ET ASSOCIES (site principal)
1 - Licenses and options,Abonnement DETOXIO 101-200 IP,86.25,1.0,86.25,,2022-05-30 10:04:01,2022-06-01 17:03:16,1067569,SOCIETE D'EXPLOITATION DE LILLE GRAND PALAIS
1 - Licenses and options,Abonnement équipements protégés,0.75,164.0,123.0,,2022-05-30 10:04:01,2022-06-01 17:03:16,1067569,SOCIETE D'EXPLOITATION DE LILLE GRAND PALAIS
1 - Licenses and options,Licence CELANER 101-200 IP,32.5,1.0,32.5,,2022-05-30 10:04:01,2022-06-01 17:03:16,1067569,SOCIETE D'EXPLOITATION DE LILLE GRAND PALAIS
3 - Access links,Accès Internet - Fibre Dédiée FTTO - 1Gb - Symétrique et garanti,359.0,1.0,359.0,,2018-09-24 16:29:35,2024-04-16 16:21:24,388796,SOCIETE GENERALE D'ELECTRICITE OLCZAK
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,15.0,1.0,15.0,,2018-09-24 16:29:35,2024-04-16 16:21:24,388796,SOCIETE GENERALE D'ELECTRICITE OLCZAK
7 - Mobile,"Forfait Business Smartphone Data - réseau Orange - ""chantiers""",9.9,4.0,39.6,,2022-10-17 14:55:41,2025-02-06 13:56:27,388796,SOCIETE GENERALE D'ELECTRICITE OLCZAK
1 - Licenses and options,Contact Expérience - Gestion des appels personnalisés,159.0,1.0,159.0,,2023-07-10 13:58:01,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,10.0,6.0,60.0,,2021-02-24 16:47:14,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
3 - Access links,Accès Internet - Fibre Dédiée FTTO 100 Mbps,329.0,1.0,329.0,,2024-12-19 13:53:29,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
3 - Access links,Accès Internet Mobile 4G de secours - Réseau Orange,15.0,1.0,15.0,,2024-12-19 13:53:29,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.8,5.0,4.0,,2023-07-10 13:58:01,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
7 - Mobile,Abonnement Ligne Alarme,6.0,1.0,6.0,,2017-10-26 17:34:32,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
7 - Mobile,Business Smartphone 20 Go,22.0,3.0,66.0,,2024-08-22 09:06:31,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
7 - Mobile,Business Smartphone 50 Go,26.0,1.0,26.0,,2024-08-22 09:06:31,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
7 - Mobile,Business Voix et SMS,9.5,1.0,9.5,,2019-10-30 15:38:18,2025-02-28 17:21:36,311868,SOCIETE MICHEL PLATEEL
1 - Licenses and options,Licence Sunbren HOME,59.0,2.0,118.0,,2022-04-29 16:54:22,2025-05-20 10:45:26,692023,SORRIAUX TP
7 - Mobile,Business Smartphone 20 Go,24.0,9.0,216.0,,2023-03-28 10:28:06,2025-05-20 10:45:27,692023,SORRIAUX TP
7 - Mobile,Business Smartphone 50 Go,29.0,2.0,58.0,,2023-03-28 10:28:06,2025-05-20 10:45:27,692023,SORRIAUX TP
7 - Mobile,Business Voix et SMS,9.0,6.0,54.0,,2023-03-28 10:28:06,2025-05-20 10:45:27,692023,SORRIAUX TP
7 - Mobile,Remise ambassadeur,-32.8,1.0,-32.8,,2023-06-15 16:45:02,2025-05-20 10:45:27,692023,SORRIAUX TP
1 - Licenses and options,Avantage Multi-offre,-3.83,1.0,-3.83,,2024-11-28 16:18:56,2024-11-28 16:18:56,1382900,STRATEGE PLUS CONSTRUCTION
1 - Licenses and options,Licence Téléphonie Hébergée,12.0,4.0,48.0,,2024-11-28 16:18:56,2024-11-28 16:18:56,1382900,STRATEGE PLUS CONSTRUCTION
4 - Numbers and portabilities,Sélection Directe à l'arrivée (SDA),0.6,5.0,3.0,,2024-11-28 16:18:56,2024-11-28 16:18:56,1382900,STRATEGE PLUS CONSTRUCTION
7 - Mobile,Business Smartphone 20 Go,25.0,3.0,75.0,,2024-01-08 15:21:04,2024-12-27 14:06:20,1382900,STRATEGE PLUS CONSTRUCTION
7 - Mobile,Business Smartphone 50 Go,30.0,1.0,30.0,,2024-03-18 15:46:51,2024-11-21 16:33:24,1382900,STRATEGE PLUS CONSTRUCTION
7 - Mobile,Remise Parc supérieur à 10 lignes -5 % sur les abonnements,-5.25,1.0,-5.25,,2024-03-18 15:46:51,2024-12-27 14:06:20,1382900,STRATEGE PLUS CONSTRUCTION
1 - Licenses and options,Avantage Multi-offre 7.5%,-1.94,1.0,-1.94,,2024-11-28 16:12:46,2024-11-28 16:12:46,1328108,STRATEGE PLUS ET ASSOCIES
1 - Licenses and options,Licence Téléphonie Hébergée,12.0,2.0,24.0,,2024-11-28 16:12:46,2024-11-28 16:12:46,1328108,STRATEGE PLUS ET ASSOCIES
1 - Licenses and options,8 adresses IP publique IPV4,24.0,1.0,24.0,,2024-11-28 16:03:28,2024-11-28 16:03:28,1328108,STRATEGE PLUS ET ASSOCIES
3 - Access links,Accès Internet - Fibre dédiée - 100 Mbps symétrique,275.0,1.0,275.0,,2024-11-28 14:05:31,2024-11-28 16:03:28,1328108,STRATEGE PLUS ET ASSOCIES
4 - Numbers and portabilities,Sélection Directe à l'arrivée (SDA),0.6,3.0,1.8,,2024-11-28 16:12:46,2024-11-28 16:12:46,1328108,STRATEGE PLUS ET ASSOCIES
6 - Hardware,Routeur Internet - Supervision - Compatible VRRP,5.0,1.0,5.0,,2024-11-28 14:05:31,2024-11-28 16:03:28,1328108,STRATEGE PLUS ET ASSOCIES
7 - Mobile,Remise Parc supérieur à 10 lignes -5 % sur les abonnements,-1.25,3.0,-3.75,,2024-01-15 12:13:00,2025-02-17 14:14:03,1328108,STRATEGE PLUS ET ASSOCIES
7 - Mobile,Business Smartphone 20 Go,25.0,3.0,75.0,,2024-10-08 09:57:56,2025-02-17 14:14:03,1328108,STRATEGE PLUS ET ASSOCIES
8 - Various,Avantage ambassadeur,-21.0,1.0,-21.0,,2024-11-28 14:05:31,2024-11-28 16:03:28,1328108,STRATEGE PLUS ET ASSOCIES
3 - Access links,Accès Internet - Fibre Dédiée FTTO 100 Mbps,279.0,1.0,279.0,,2025-01-30 09:32:51,2025-01-30 09:32:51,716458,TECOBAT
6 - Hardware,Routeur Internet - Fbre Dédiée,3.0,1.0,3.0,,2025-01-30 09:32:51,2025-01-30 09:32:51,716458,TECOBAT
7 - Mobile,Business Smartphone 1 Go,12.0,7.0,84.0,,2024-06-21 10:54:17,2024-11-12 13:36:36,716458,TECOBAT
7 - Mobile,Business Smartphone 20 Go,24.0,6.0,144.0,,2022-06-24 14:08:07,2024-11-12 09:08:19,716458,TECOBAT
7 - Mobile,Business Smartphone 5 Go,18.0,12.0,216.0,,2020-08-11 09:16:33,2024-11-12 09:08:19,716458,TECOBAT
7 - Mobile,Business Smartphone 50 Go,34.0,1.0,34.0,,2023-02-21 09:26:35,2024-11-12 09:08:19,716458,TECOBAT
7 - Mobile,Business Smartphone 20 Go,25.0,1.0,25.0,,2023-06-26 14:01:52,2024-04-16 16:54:25,1279260,THELLIER ISABELLE
1 - Licenses and options,Fax2Mail - 03.27.98.00.16,9.0,1.0,9.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Fax2Mail - 03.27.99.00.87,9.0,1.0,9.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Fax2Mail Mail2Fax - 03.27.91.88.59,12.0,1.0,12.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Licence téléphonique Dainville intégrée sur la plateforme THEYS,20.0,1.0,20.0,Site Dainville,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Licence téléphonique La Gorgue intégrée sur la plateforme THEYS,20.0,2.0,40.0,Site La Gorgue,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Licence utilisateur Service R.H + SDA + Poste T42,20.0,1.0,20.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Option Numéro Gold,15.0,1.0,15.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Adresses IP Supplémentaires,3.5,3.0,10.5,,2024-10-31 08:46:59,2024-12-19 12:02:25,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Bloc de 8 adresses IP Fixe - Site CUINCY,28.0,1.0,28.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Cloud Firewall - Coeur de réseau MPLS,25.0,10.0,250.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
2 - Telephone lines,Numéro à valeur ajoutée,25.0,1.0,25.0,0.805.296.666,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
2 - Telephone lines,Trunk,150.0,1.0,150.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique Dédiée FTTO - 1Gbps - DOUAI,619.0,1.0,619.0,Nouveau Site,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique FTTH - DOUAI,59.0,1.0,59.0,Nouveau Site,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Abonnement 4G - Réseau Orange Enveloppe de 20 Go - SOMAIN / LA GORGUE / GAVRELLE / VALENCIENNES,25.0,4.0,100.0,Site Somain / La Gorgue / Cuincy 2 / Valenciennes,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,"Abonnement 4G - Réseau Orange Enveloppe de 50 Go (DOUAI, CUINCY, LALLAING)",39.0,3.0,117.0,Sites DOUAI- CUINCY- LALLAING,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique Dédiée - BPE ACCESS - GAVRELLE,449.0,1.0,449.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique Dédiée FTTO - 100 Mbps - DOUAI,439.0,1.0,439.0,Site DOUAI,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique Dédiée FTTO - 100 Mbps - LALLAING,439.0,1.0,439.0,SITE LALLAING,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique Dédiée FTTO - 100 Mbps - SOMAIN,439.0,1.0,439.0,Site SOMAIN,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique Dédiée FTTO - 1000 Mbps - CUINCY,790.0,1.0,790.0,Site CUINCY,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique FTTH - DANVILLE,59.0,1.0,59.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique FTTH - LA GORGUE,59.0,1.0,59.0,Site La Gorgue,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Fibre Optique FTTH - VALENCIENNES,79.0,1.0,79.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
3 - Access links,Routeur Fibre FTTH - DAINVILLE,10.0,1.0,10.0,Site Dainville,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
4 - Numbers and portabilities,Reprise SDA - 03.27.91.88.59,0.9,1.0,0.9,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
4 - Numbers and portabilities,Reprise SDA - 03.27.98.00.16,0.9,1.0,0.9,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
4 - Numbers and portabilities,Reprise SDA - 03.27.98.77.38,0.9,1.0,0.9,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
4 - Numbers and portabilities,Reprise SDA - 03.27.99.00.59,0.9,1.0,0.9,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
4 - Numbers and portabilities,Reprise SDA - 03.27.99.00.87,0.9,1.0,0.9,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
4 - Numbers and portabilities,SDA Supplémentaire,0.9,2.0,1.8,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
6 - Hardware,Routeur Optique FTTH - DOUAI,10.0,1.0,10.0,Nouveau Site,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
6 - Hardware,Routeur Optique FTTO - DOUAI,10.0,1.0,10.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
6 - Hardware,Routeur 4G,5.0,7.0,35.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
6 - Hardware,Routeur Fibre FTTH - VALENCIENNES,10.0,1.0,10.0,,2024-10-31 08:46:59,2024-12-19 12:02:25,369627,THEYS INVESTISSEMENTS (site principal)
6 - Hardware,Routeur Fibre Optique - GAVRELLE,10.0,1.0,10.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
6 - Hardware,Routeur Optique FTTH - LA GORGUE,10.0,1.0,10.0,,2024-10-31 08:46:59,2024-10-31 08:46:59,369627,THEYS INVESTISSEMENTS (site principal)
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2020-01-24 17:06:42,2025-04-28 08:15:08,635156,TITOY RESTAURATION
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,15.0,2.0,30.0,,2020-01-24 17:06:42,2025-04-28 08:15:08,635156,TITOY RESTAURATION
1 - Licenses and options,Service mensuel du point d'accès wifi,3.5,4.0,14.0,,2023-04-14 17:00:54,2025-04-28 08:15:08,635156,TITOY RESTAURATION
3 - Access links,Fibre FTTH + routeur,59.0,1.0,59.0,,2021-07-02 09:26:15,2025-04-28 08:15:08,635156,TITOY RESTAURATION
4 - Numbers and portabilities,Numéro direct - SDA supplémentaire,0.55,2.0,1.1,,2020-01-24 17:06:42,2025-04-28 08:15:08,635156,TITOY RESTAURATION
7 - Mobile,LIGNE ALARME,10.0,1.0,10.0,,2019-12-23 10:17:19,2023-04-14 17:01:50,635156,TITOY RESTAURATION
7 - Mobile,Routeur 4G Back Up + routeur,25.0,1.0,25.0,,2021-07-02 09:26:15,2025-04-28 08:15:08,635156,TITOY RESTAURATION
1 - Licenses and options,Coeur de système avancé,84.0,1.0,84.0,,2023-03-21 09:08:55,2023-03-21 09:12:45,664767,TPF UTILITIES
1 - Licenses and options,Licence Utilisateur,15.0,3.0,45.0,,2020-06-17 16:44:55,2023-03-21 09:08:55,664767,TPF UTILITIES
4 - Numbers and portabilities,S.D.A,0.5,4.0,2.0,,2020-06-17 16:44:55,2023-03-21 09:08:55,664767,TPF UTILITIES
7 - Mobile,Business Smartphone 1 Go,14.5,19.0,275.5,,2022-12-23 16:21:09,2024-08-16 10:35:38,664767,TPF UTILITIES
7 - Mobile,Business Smartphone 20 Go,21.0,9.0,189.0,,2022-02-28 09:17:42,2024-10-31 11:05:40,664767,TPF UTILITIES
7 - Mobile,Business Smartphone 5 Go,17.5,26.0,455.0,,2021-11-05 11:38:18,2024-10-31 11:05:40,664767,TPF UTILITIES
7 - Mobile,Business Smartphone 20 Go,12.1,2.0,24.2,,2024-07-01 08:52:38,2024-07-01 08:52:38,1531856,TRACHE Caroline
1 - Licenses and options,Hébergement Coeur de système - Téléphonie IP,25.0,1.0,25.0,,2023-10-31 13:03:51,2023-10-31 13:03:51,448671,TRANSPORTS M.D.S
1 - Licenses and options,Licence utilisateur - Illimité F/M France et 70 destinations,15.0,2.0,30.0,,2023-10-31 13:03:51,2023-10-31 13:03:51,448671,TRANSPORTS M.D.S
4 - Numbers and portabilities,Numéro direct -SDA supplémentaire,0.8,1.0,0.8,,2023-10-31 13:03:51,2023-10-31 13:03:51,448671,TRANSPORTS M.D.S
5 - Service Pack,Sauvegarde cloud privé,70.0,1.0,70.0,,2022-12-10 12:35:52,2022-12-10 12:35:52,448671,TRANSPORTS M.D.S
7 - Mobile,Busines Smartphone 1 Go - Orange,11.0,1.0,11.0,,2023-12-14 13:46:11,2023-12-14 13:46:11,448671,TRANSPORTS M.D.S
7 - Mobile,Busines Smartphone 50 Go - Orange,30.0,2.0,60.0,,2023-12-14 13:46:11,2024-04-29 14:07:28,448671,TRANSPORTS M.D.S
1 - Licenses and options,Bloc 4 adresses IP pour Firewal informatique,16.0,1.0,16.0,,2021-05-31 15:53:30,2021-08-18 20:03:56,631590,TRANSPORTS MARCHAND
1 - Licenses and options,Fax2Mail Mail2Fax ,10.0,1.0,10.0,,2021-04-19 17:18:02,2021-08-18 20:03:56,631590,TRANSPORTS MARCHAND
1 - Licenses and options,Licence Utilisateur,10.0,7.0,70.0,,2021-04-07 17:02:03,2021-08-18 20:03:56,631590,TRANSPORTS MARCHAND
2 - Telephone lines,Ligne Analogique ,16.9,1.0,16.9,,2021-04-13 16:22:52,2021-08-18 20:03:56,631590,TRANSPORTS MARCHAND
3 - Access links,Abonnement Fibre FTTH,79.0,1.0,79.0,,2021-03-31 09:05:22,2021-08-18 20:03:56,631590,TRANSPORTS MARCHAND
7 - Mobile,Business Smartphone 20 Go,25.0,4.0,100.0,,2020-01-03 14:29:08,2024-06-28 09:21:10,631590,TRANSPORTS MARCHAND
7 - Mobile,Business Smartphone 50 Go,34.0,1.0,34.0,,2024-06-28 09:21:10,2024-06-28 09:21:10,631590,TRANSPORTS MARCHAND
7 - Mobile,Forfait Illimités Voix SMS MMS,9.0,7.0,63.0,,2020-01-03 14:29:08,2024-06-13 14:44:53,631590,TRANSPORTS MARCHAND
1 - Licenses and options,Hébergement standard,20.0,1.0,20.0,,2023-10-09 14:10:49,2023-11-21 13:50:44,477149,TRANSPORTS MILLEVILLE
2 - Telephone lines,Licence Téléphonie Hébergée + Softphone Doko,12.0,8.0,96.0,,2019-01-30 11:04:33,2024-06-24 13:40:25,477149,TRANSPORTS MILLEVILLE
4 - Numbers and portabilities,S.D.A,0.6,13.0,7.8,,2019-01-30 11:04:33,2024-06-24 13:40:25,477149,TRANSPORTS MILLEVILLE
5 - Service Pack,Fax to mail,12.0,1.0,12.0,,2023-11-30 11:10:01,2023-11-30 11:10:01,477149,TRANSPORTS MILLEVILLE
5 - Service Pack,IP Fixe,15.0,1.0,15.0,,2019-03-28 11:49:42,2023-11-21 13:50:44,477149,TRANSPORTS MILLEVILLE
6 - Hardware,Casque Jabra,6.1,3.0,18.3,,2023-10-09 14:14:05,2024-06-24 13:40:25,477149,TRANSPORTS MILLEVILLE
6 - Hardware,Poste Yealink T54 W avec alimentation,4.5,7.0,31.5,,2023-10-09 14:14:05,2024-06-24 13:40:25,477149,TRANSPORTS MILLEVILLE
6 - Hardware,Poste Yealink sans fil W73P,3.7,1.0,3.7,,2023-10-09 14:14:05,2023-11-21 13:50:44,477149,TRANSPORTS MILLEVILLE
7 - Mobile,Business Smartphone 50 Go,30.0,3.0,90.0,,2023-11-13 09:15:13,2023-11-21 13:50:44,477149,TRANSPORTS MILLEVILLE
2 - Telephone lines,Centrex 1 licence / Soft phone Doko,56.6,1.0,56.6,,2018-10-10 09:00:21,2023-10-23 11:42:52,440257,TRANSPORTS PHILIPPE GALLET
7 - Mobile,Business Illimités VOIX SMS MMS,12.0,3.0,36.0,,2021-09-06 17:53:35,2021-10-29 09:45:39,440257,TRANSPORTS PHILIPPE GALLET
7 - Mobile,Smartphone Business 10Go,28.0,2.0,56.0,,2018-09-20 16:18:43,2019-05-14 14:53:42,440257,TRANSPORTS PHILIPPE GALLET
7 - Mobile,Smartphone Business 5Go,25.0,6.0,150.0,,2018-09-20 16:18:43,2021-10-29 09:45:39,440257,TRANSPORTS PHILIPPE GALLET
1 - Licenses and options,Cloud Firewall Standard,24.0,1.0,24.0,,2025-03-17 15:59:27,2025-03-17 15:59:27,548545,TRANSPORTS ROSE XAVIER
2 - Telephone lines,Licence illimitée coeur de réseau,10.0,2.0,20.0,,2019-06-21 09:09:10,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
2 - Telephone lines,Licence site,5.0,1.0,5.0,,2019-06-21 09:09:10,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
3 - Access links,Fibre FTTH Roost warendin,59.0,1.0,59.0,,2019-10-07 09:27:50,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
3 - Access links,Pool adresse IPV4 VPN,16.0,1.0,16.0,,2023-07-03 17:27:07,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
4 - Numbers and portabilities,SDA,0.7,2.0,1.4,,2019-06-21 09:09:10,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
6 - Hardware,Routeur Fibre,5.0,1.0,5.0,,2019-10-07 09:27:50,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
7 - Mobile,Business Smartphone 1 Go,11.0,1.0,11.0,,2024-06-18 14:36:09,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
7 - Mobile,Business Smartphone 100 Go,45.0,1.0,45.0,,2023-04-28 13:00:32,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
7 - Mobile,Business Smartphone 50 Go,29.0,2.0,58.0,,2023-04-28 13:00:32,2025-03-11 12:24:39,548545,TRANSPORTS ROSE XAVIER
7 - Mobile,Avantage Parc > 50 lignes,-99.97,1.0,-99.97,,2023-12-28 15:09:07,2025-05-19 10:15:20,523634,VADE SECURE
7 - Mobile,Business Smartphone 1 Go,11.0,2.0,22.0,,2023-12-21 11:32:15,2025-05-19 10:15:20,523634,VADE SECURE
7 - Mobile,Business Smartphone 20 Go,23.0,57.0,1311.0,,2019-04-01 17:04:50,2025-05-09 15:38:19,523634,VADE SECURE
1 - Licenses and options,Licence Utilisateur,15.0,5.0,75.0,,2022-03-28 10:28:02,2022-05-16 09:25:32,496337,VEREECQUE PARCS ET JARDINS
1 - Licenses and options,Remise S.V.I.,-10.0,1.0,-10.0,,2022-11-07 17:15:30,2022-11-07 17:15:30,496337,VEREECQUE PARCS ET JARDINS
4 - Numbers and portabilities,Numéro Direct SDA,1.0,5.0,5.0,,2022-03-28 10:28:02,2022-05-16 09:25:32,496337,VEREECQUE PARCS ET JARDINS
